mean_p_h,mean_p_d,mean_p_a,std_p_h,std_p_d,std_p_a,max_spread,pred_entropy,dist_f2_t7,dist_f2_pq,dist_pq_t7,dist_t7_ctx,conf_e1,conf_e2,conf_e3,conf_e4,conf_e5,conf_spread,vote_h,vote_d,vote_a,majority_cnt
0.7192098189885263,0.207022271456286,0.07376790955518765,0.03885198702354953,0.02801544227573667,0.0118003216206745,0.03885198702354953,0.7553989642791884,0.11223725455047129,0.12080563391824943,0.014971898656184375,0.02052843227875953,0.6550570049002125,0.7504234948456778,0.692988388941117,0.7456311832829734,0.7519490229726515,0.09689201807243908,5.0,0.0,0.0,5.0
0.6683774299583767,0.2175772942583662,0.11404527578325716,0.024157486248310815,0.02888234742244455,0.011202756120653743,0.02888234742244455,0.8487504152462171,0.08212735556241557,0.062330521311416455,0.032426930062305716,0.021294903587816456,0.6343289151640848,0.6840216826496559,0.6439613873852202,0.6904747234780095,0.689100441114913,0.05614580831392468,5.0,0.0,0.0,5.0
0.30366592793044045,0.2510502121263539,0.4452838599432056,0.01276215728344801,0.0009719847033035525,0.013680852082095591,0.013680852082095591,1.069148290819055,0.04784262180970845,0.031031510270262557,0.01683865417787455,0.008340750799067539,0.4270156690301177,0.44986948789499326,0.4315367490749054,0.4618180252432049,0.4561793684728068,0.03480235621308725,0.0,0.0,5.0,5.0
0.4163485763719045,0.24090965729240113,0.3427417663356943,0.019031890496331912,0.014445552202016109,0.03322844680321529,0.03322844680321529,1.0747132017392582,0.09554266669588765,0.011508410353752208,0.08532308351589127,0.019022126720850338,0.43491358649525913,0.4265226144210251,0.4326596422083222,0.38995586774371394,0.400230015031608,0.044957718751545195,4.0,0.0,1.0,4.0
0.39897317983553504,0.27389716947101156,0.3271296506934533,0.012665319369368154,0.026053540950220586,0.014937119028748608,0.026053540950220586,1.0868327042221835,0.07269646304435044,0.015308345319652559,0.07159051139232805,0.01880347517689886,0.41278880783217015,0.401513138016956,0.41014656565597124,0.3781036988047468,0.392313688867831,0.03468510902742333,5.0,0.0,0.0,5.0
0.5042065627631072,0.26133296238449943,0.2344604748523933,0.0043212344063825354,0.013364071931325381,0.010132089603857811,0.013364071931325381,1.0360409984625412,0.03824940952066971,0.007001814261839293,0.04231133388655274,0.01479599623772633,0.5053768314570243,0.5105614818589472,0.5056330398986989,0.5019113057930105,0.49755015480785514,0.013011327051092092,5.0,0.0,0.0,5.0
0.2711192689418812,0.2424669470920507,0.48641378396606816,0.009355138633467961,0.009714488696434665,0.01628287003649119,0.01628287003649119,1.047969148798509,0.05456241208589331,0.03865923669912136,0.023884465277743676,0.02237746044459875,0.4649890148832901,0.494653258581472,0.4710530146137675,0.5095003706651211,0.4918732610866903,0.04451135578183102,0.0,0.0,5.0,5.0
0.4831192766629567,0.2713892315973515,0.24549149173969181,0.011845708126639794,0.024778805329751425,0.013822525441915206,0.024778805329751425,1.0502025100630337,0.06093838835774379,0.004456415702704695,0.06478311270568955,0.014721833304435387,0.4914276605620506,0.4942631169994357,0.49136745126356174,0.4745936031657506,0.46394455132398477,0.030318565675450937,5.0,0.0,0.0,5.0
0.33053085969577173,0.24239003296460276,0.4270791073396256,0.024329500167601364,0.011379866066760747,0.014835925984163794,0.024329500167601364,1.0727857441183848,0.032620692415436914,0.0343537535852404,0.05779642106821657,0.03048824064243118,0.4254021642883028,0.45053191213013855,0.4311716391646471,0.4240530284151998,0.4042367926998397,0.04629511943029885,0.0,0.0,5.0,5.0
0.6439206822978202,0.22441502410200495,0.13166429360017487,0.03443728252578742,0.023931091521693898,0.010605434029053307,0.03443728252578742,0.8857241409121264,0.09738725741530686,0.04968486756283971,0.04799921025673233,0.0074712535933499,0.6020706683292424,0.6422872560004952,0.6099068554495674,0.6798687117931597,0.6854699199166363,0.08339925158739392,5.0,0.0,0.0,5.0
0.38128266131157845,0.27389952072838464,0.3448178179600369,0.017111241784647103,0.025861190194232494,0.011476087485540711,0.025861190194232494,1.0894774130705722,0.07611295295120571,0.02159067145367969,0.07025302987643371,0.022350495457751716,0.4004452461453953,0.38448385025344245,0.39633660972914936,0.3536335435384372,0.3715140568914679,0.046811702606958105,5.0,0.0,0.0,5.0
0.7366495209466539,0.19897808349926815,0.06437239555407814,0.04327447298478887,0.0330539788873891,0.010652601737571698,0.04327447298478887,0.7229919890013072,0.13898770755445022,0.1289461592225815,0.010765039016438422,0.012859966077027838,0.6661355980899737,0.767100897101662,0.7060414553267755,0.7758499940017735,0.7681196602130844,0.10971439591179977,5.0,0.0,0.0,5.0
0.32639163251197917,0.2642255190267777,0.40938284846124307,0.025194644411061434,0.01464496938025194,0.012109109030161826,0.025194644411061434,1.0827399986675457,0.06670193088186029,0.02359170435297519,0.050142491226638,0.014627152026362684,0.39459685446656195,0.4113581448808764,0.3976300213297461,0.41571427995908317,0.4276149416699473,0.03301808720338534,0.0,0.0,5.0,5.0
0.6637493501099455,0.21988938823462217,0.11636126165543226,0.030372547782416645,0.025502877870942752,0.006945271688720799,0.030372547782416645,0.8553888747876757,0.10346503525492214,0.06384271996138079,0.04050302512381185,0.023375505169018377,0.6228937358932932,0.6738075968115993,0.6344002641999539,0.7030946310902481,0.6845505225546332,0.08020089519695484,5.0,0.0,0.0,5.0
0.3816007794695794,0.25162381733762,0.3667754031928006,0.016822692083537975,0.0015699836120478515,0.01826729266988683,0.01826729266988683,1.082700054606271,0.0637076125768681,0.015624191704897507,0.04825656520739538,0.01876804221914491,0.39916252351920345,0.3877412771182738,0.3968872257802956,0.3950742900158186,0.3809828969452355,0.018179626573967933,3.0,0.0,2.0,3.0
0.4945311759220806,0.24765593352014298,0.25781289055777645,0.008808016253628068,0.004767851889403743,0.004537284728796289,0.008808016253628068,1.0433495990803783,0.02542687863253726,0.0033451638733307076,0.02476848741028824,0.0098587312164979,0.4875499424436734,0.48828031056831833,0.4868387363265575,0.5083102984589738,0.5016765918128803,0.0214715621324163,5.0,0.0,0.0,5.0
0.6698868648558252,0.2207954326226748,0.10931770252150015,0.02393872044752279,0.024387999103204706,0.006064297371158811,0.024387999103204706,0.8438778054078719,0.07609327647508751,0.06309511916971108,0.02260934538462727,0.00901234870098461,0.6357933914620201,0.6855884105877529,0.6461360586728015,0.6894915323215537,0.6924249312349973,0.05663153977297719,5.0,0.0,0.0,5.0
0.14372947401739605,0.23885272637630325,0.6174177996063007,0.016686577039437746,0.015608410045895652,0.027497896156745652,0.027497896156745652,0.9185494406115072,0.06774736761375992,0.10224066956569015,0.04724229114870964,0.022770549286685895,0.5779616113656691,0.6614339237507598,0.6073100676717427,0.6293815350738484,0.6110018601694837,0.08347231238509067,0.0,0.0,5.0,5.0
0.5196175787054537,0.24811446619751826,0.23226795509702808,0.017942437958091695,0.0031291256679770534,0.019444736324579593,0.019444736324579593,1.025091590982944,0.045668728713752056,0.012059649926157696,0.05280450064653969,0.011109096489415791,0.5304970035734893,0.5398416780972639,0.5312285331349809,0.5024556766603043,0.4940650020612297,0.04577667603603419,5.0,0.0,0.0,5.0
0.49663538718371314,0.26117897157203024,0.24218564124425673,0.013463910598528098,0.013529222779214974,0.0028760844496640266,0.013529222779214974,1.0416718809604624,0.03741195701666713,0.00932885698239923,0.04603159460662963,0.011688810036471044,0.5045995248263164,0.511973490494599,0.5057191033459847,0.4810590661447941,0.47982575110687126,0.03214773938772769,5.0,0.0,0.0,5.0
0.589572608676392,0.2361245093536764,0.17430288196993163,0.027036725254772433,0.013898905169274441,0.013225536864156331,0.027036725254772433,0.9568265290429234,0.06467472087167209,0.03135746432169853,0.033827401932017484,0.021412864914215873,0.5588121959836888,0.5841979408659513,0.5642554065161641,0.6116188804260811,0.6289786195900744,0.07016642360638559,5.0,0.0,0.0,5.0
0.4776740166814372,0.24495200833614877,0.277373974982414,0.017825207624784466,0.008772795804988829,0.009207938392703677,0.017825207624784466,1.053191832703092,0.045265632051374925,0.005142758599984094,0.04914730914413323,0.006548828139618181,0.46460970237741284,0.46158899953223037,0.46335196270301543,0.5015642561679629,0.49725516262656466,0.03997525663573248,5.0,0.0,0.0,5.0
0.17546195846673518,0.24342899731455234,0.5811090442187125,0.015650381524687156,0.009736037828338954,0.02151106631460063,0.02151106631460063,0.9647461507072177,0.06160794184009395,0.07945260206117963,0.02940311871366066,0.015229441007502585,0.5473272271655284,0.6119041220053287,0.5720518526613484,0.5930268147879308,0.5812352044734258,0.06457689483980034,0.0,0.0,5.0,5.0
0.5195489235008659,0.24162549997840643,0.23882557652072783,0.024606432014916284,0.011347466637768006,0.013718916943569253,0.024606432014916284,1.0253978153648717,0.06829307744699228,0.007333849313040173,0.06171218023196412,0.01355896936873931,0.49744773006790777,0.5031243708680124,0.49822221124190796,0.5528785893555926,0.5460717159709086,0.055430859287684875,5.0,0.0,0.0,5.0
0.44124553247270953,0.23926493438089183,0.31948953314639866,0.009661260196316475,0.014853881554106314,0.0074698193200073565,0.014853881554106314,1.0677469337948393,0.03814603900563563,0.013604539395818521,0.034478697538124096,0.011902436905532795,0.4368526247955948,0.42911872408161944,0.43614366019919804,0.4475526069927551,0.4565600462943803,0.027441322212760855,5.0,0.0,0.0,5.0
0.4934716561139708,0.2452121544180014,0.2613161894680278,0.01624422144921422,0.008057466924505756,0.008462338049163605,0.01624422144921422,1.0439045924183556,0.043289093864456174,0.0038863151974704285,0.04507401130141771,0.0098502044580627,0.48114090055540354,0.4798856777555318,0.47993795046870424,0.5164693010304964,0.5099244507597182,0.03658362327496456,5.0,0.0,0.0,5.0
0.5133630581572451,0.24151984806534674,0.2451170937774081,0.011295441649905622,0.010908326009861729,0.02168131525878827,0.02168131525878827,1.0300877239435708,0.05194330531727308,0.008453158024061729,0.052335974327269955,0.007382976312743702,0.5202041772731802,0.526404713944711,0.5202093060085909,0.5029104083443194,0.49708668521542404,0.02931802872928696,5.0,0.0,0.0,5.0
0.1624440787614138,0.2219278853190522,0.6156280359195342,0.01876671261964756,0.02114983598355348,0.03959148628272515,0.03959148628272515,0.9279689682444336,0.1256992811728545,0.09400179330473196,0.03382127750670563,0.013930467989902743,0.5561308717397679,0.6328013111576645,0.582466930517808,0.658563985967884,0.648177080214546,0.10243311422811607,0.0,0.0,5.0,5.0
0.560988404769815,0.2628641055425301,0.17614748968765492,0.018254856947355395,0.020841785084210418,0.0072360731406661246,0.020841785084210418,0.9813680867285801,0.050833398105460274,0.02712983283877369,0.07253351003385043,0.024154763594890456,0.5660892751364928,0.5878002562962445,0.5697999447174362,0.5433122338812144,0.5379403138176871,0.049859942478557406,5.0,0.0,0.0,5.0
0.6156162508869689,0.23521618313525852,0.14916756597777248,0.020960742798712538,0.012729196770574326,0.00898157515954644,0.020960742798712538,0.9228903947414612,0.0653344092341462,0.04267687959993639,0.023878998174474746,0.014676677596789754,0.5875333558999366,0.6218701639431291,0.5948567593037254,0.6408574956929277,0.6329634795951258,0.05332413979299111,5.0,0.0,0.0,5.0
0.42973690215520666,0.24651585938312787,0.3237472384616654,0.01712977539207923,0.007773796348072039,0.0095558273222119,0.01712977539207923,1.0732710041814713,0.03412153759115431,0.014525611954260503,0.04745437770688505,0.0046304189497159975,0.4205490042272918,0.40983569744067916,0.41786345765400634,0.44838421976770787,0.45205213168634795,0.04221643424566879,5.0,0.0,0.0,5.0
0.3120968041164249,0.24135278262404247,0.4465504132595326,0.02107625683328234,0.01161950458883477,0.032276014621681164,0.032276014621681164,1.066510774378473,0.09849067838640328,0.03733115263077073,0.061998434813969085,0.014889149720863358,0.41045030810241623,0.4387579569320528,0.4153309181451908,0.48906619119325123,0.47914669192475223,0.078615883090835,0.0,0.0,5.0,5.0
0.4802302814954172,0.25003123032577934,0.2697384881788035,0.01886843408557957,0.0029208721224875597,0.016306228019085836,0.01886843408557957,1.0522685146497346,0.0534362628949466,0.01327124053371397,0.040175573771176115,0.0072518792463504836,0.4609942350263864,0.47089233502249705,0.46347085636082647,0.5002110486107992,0.5055829324565768,0.044588697430190394,5.0,0.0,0.0,5.0
0.40753707107780335,0.251792683590225,0.34067024533197154,0.005096977357994767,0.0015619867784329125,0.00479272505886436,0.005096977357994767,1.079921930790863,0.015136997896776958,0.018388551139462903,0.005469505283107615,0.010472467266924872,0.4132273801583018,0.39959070917752176,0.40964536045004823,0.4037434080402044,0.41147849756294064,0.01363667098078003,5.0,0.0,0.0,5.0
0.3198065732047684,0.2487151096324384,0.43147831716279317,0.02355740366564964,0.004357054379477289,0.027773061586492728,0.027773061586492728,1.073339808864045,0.06885435403425957,0.025727140253155256,0.043478209972416394,0.0246551253589466,0.4025496831901153,0.42096751969921886,0.4060625577189838,0.4549528879061097,0.4728589372995381,0.07030925410942279,0.0,0.0,5.0,5.0
0.3501468224823346,0.24756912846402415,0.4022840490536413,0.00989470098085694,0.006179000021395498,0.01311673272866625,0.01311673272866625,1.079386317290955,0.04688208924831898,0.027350891288128964,0.02284415135442046,0.028138702267112053,0.3864140402249108,0.4054950125389253,0.39095855783181527,0.4238204299746376,0.4047322046979172,0.037406389749726765,0.0,0.0,5.0,5.0
0.6472704292874749,0.23723994923963523,0.11548962147288992,0.019451854977785035,0.011677016113133697,0.010614848545531314,0.019451854977785035,0.8721629699422446,0.055657221630378305,0.06333834926397797,0.022417182396446748,0.03664288848669896,0.6220062617828089,0.6725350905197729,0.6334209879219175,0.6669931127863163,0.6413966934265585,0.05052882873696396,5.0,0.0,0.0,5.0
0.43272058105186817,0.254984859968169,0.3122945589799627,0.011731701445894065,0.00429928189617568,0.008062239847128496,0.011731701445894065,1.0743749354135623,0.040331549547456144,0.011246466070361727,0.029748826847322895,0.019362710496387665,0.44470282412402795,0.4365352795778817,0.4421918471396664,0.41230534685858294,0.427867607559182,0.03239747726544501,5.0,0.0,0.0,5.0
0.5107302009420591,0.23893719689769002,0.2503326021602508,0.012982758639043648,0.014664070862006091,0.0030187025031419325,0.014664070862006091,1.031920155083266,0.04517198261856617,0.006338521172968413,0.038870799137855544,0.011292035574838556,0.49877794551604426,0.5034678809351872,0.49912143369974665,0.530463891716498,0.5218198528428195,0.03168594620045373,5.0,0.0,0.0,5.0
0.6451479171895512,0.22584543196504692,0.12900665084540186,0.030558283301280603,0.020421581745471165,0.016432823839040118,0.030558283301280603,0.8829806509076954,0.10595910347704139,0.06263082285594314,0.0433285074758469,0.07608467182608379,0.6101535002257121,0.660805967861187,0.6212623259661278,0.69586790957114,0.6376498823235891,0.08571440934542784,5.0,0.0,0.0,5.0
0.4792354856545642,0.26527406848710183,0.2554904458583339,0.0053219218782710786,0.01693292661001292,0.011943170753207498,0.01693292661001292,1.0531591492087462,0.046576482347692426,0.0031924333595685604,0.049746522089292665,0.011760364863171165,0.4836333851830331,0.48396348344433393,0.4829327261816525,0.4742439095865052,0.4714039238772963,0.012559559567037637,5.0,0.0,0.0,5.0
0.5296565824889523,0.24208587581323995,0.22825754169780793,0.01477951274658785,0.01015575670975522,0.005590045031965311,0.01477951274658785,1.0172010263875926,0.04606014537059306,0.009450456073594089,0.03687521427167072,0.016896697170782047,0.5155485472062603,0.5228346039505457,0.51616357659381,0.5528706161137023,0.5408655685804431,0.03732206890744194,5.0,0.0,0.0,5.0
